Business_Area,Country_Desc,Company_Nam,Cust_ID,Material_ID,month,Year,Quantity,Revenue
BA-E New Machines,Canada,CA50 - ATT,1206,2099,8,2016,1,19.1
BA-E Service,Poland,PL10 - ATT,338,4602,8,2016,6,219.16
BA-E New Machines,Germany,DE15 - ATT,1584,3725,5,2016,16,1381.26
BA-E Service,United States,3010 - ATT,3031,1845,5,2016,1000,12373
BA-E Service,China,US10 - ATT,357,3121,2,2016,50,62.79
BA-E New Machines,Iraq,4500 - ATT,418,5683,3,2016,0,0
BA-E Service,Germany,DE15 - ATT,3516,2426,10,2015,1,27.95
BA-E Service,France,9300 - ATT,1230,560,4,2016,1,4.01
BA-E Service,France,FR50 - ATT,247,4105,10,2015,20,149.43
NULL,United States,NULL,898,6275,2,2015,2000,22170.95
BA-E Service,China,8800 - ATT,2033,175,3,2015,5,5.04
BA-E Service,France,9300 - ATT,1048,893,9,2015,1,14.6
BA-E New Machines,United Kingdom,NZ30 - ATT,2248,5504,3,2015,2,17.45
BA-E Service,United States,US20 - ATT,728,5056,1,2016,1,46.58
BA-E New Machines,NULL,NULL,2442,6275,8,2016,18000,203643
BA-E Service,United States,US20 - ATT,2901,5099,10,2015,2,212.35
BA-E Service,Germany,4500 - ATT,2464,2241,8,2016,4,1798.48
BA-E Service,Netherlands,4500 - ATT,418,793,8,2016,1,0.37
BA-E Service,Germany,DE10 - ATT,377,801,7,2016,15,8.47
NULL,United States,6500 - ATT,3351,319,9,2016,1,268.73
BA-E Service,Japan,8700 - ATT,1628,1132,2,2015,0,0.14
BA-E Service,United States,6500 - ATT,1976,5853,8,2016,12,209.9
BA-E Service,Germany,DE15 - ATT,2070,3541,1,2016,3,20.19
BA-E Service,United States,US20 - ATT,1539,4960,4,2015,1,301.19
BA-E New Machines,Italy,DE10 - ATT,377,3537,5,2015,2,1.96
NULL,NULL,UK01 - ATT,2442,2604,10,2015,0,0
BA-E Service,France,FR50 - ATT,3052,3878,9,2015,1,46.38
NULL,Belgium,NULL,398,6275,9,2015,1000,49
BA-E Service,China,CN01 - ATT,1571,3926,9,2015,1,325.63
BA-E Service,Germany,DE10 - ATT,377,306,6,2016,340,383.26
BA-E New Machines,France,FR50 - ATT,3399,3549,5,2015,10,278.59
BA-E Service,United States,US10 - ATT,2626,4994,2,2016,9,415.6
BA-E Service,United States,US10 - ATT,1906,4392,4,2016,2,36.45
NULL,China,NULL,398,6275,9,2016,3000,2081.04
BA-E Service,Canada,CA50 - ATT,1201,1996,4,2016,1,67.14
BA-E New Machines,United States,CA50 - ATT,377,2080,4,2015,6,2538.58
BA-E Service,France,9300 - ATT,2948,958,6,2016,1,113.75
BA-E Service,China,8800 - ATT,1705,1319,8,2015,4,189.18
BA-E Service,United States,6500 - ATT,1425,273,7,2016,0,616.12
BA-E New Machines,Australia,NZ30 - ATT,377,5426,6,2015,2,109.9
BA-E Service,Russian Federation,RU01 - LLCÃ,92,3695,5,2016,6,19.66
BA-E Service,Thailand,4500 - ATT,418,765,5,2016,4,115.64
BA-E Service,Spain,4500 - ATT,418,210,2,2016,1,3.7
BA-E New Machines,Austria,AT10 - ATT,1980,4348,6,2016,5,2787.25
BA-E New Machines,Argentina,AR10 - ATT,3466,2525,8,2015,12,38.06
NULL,Germany,NULL,410,6275,8,2014,4000,5866
BA-E Service,United States,4500 - ATT,388,5319,9,2016,8,86.09
BA-E Service,Spain,6700 - ATT,2673,334,8,2015,1,0
BA-E Service,Germany,4900 - ATT,1931,5612,2,2015,0,10
BA-E Service,Korea,4500 - ATT,386,252,10,2016,1,97.23
BA-E Service,Malaysia,2900 - ATT,2231,5829,10,2016,7,30.73
BA-E Service,France,1310 - ATT,2442,6139,12,2016,7000,10036
BA-E Service,United States,6500 - ATT,965,1013,6,2016,2,4.75
BA-E New Machines,Sweden,DK15 - ATT,1682,3517,7,2015,5,0
NULL,Iran,NULL,3550,6275,7,2015,0,30711.9
BA-E Service,France,4500 - ATT,419,1079,6,2015,0,17.33
BA-E Service,Denmark,4500 - ATT,418,1642,2,2016,12,175.74
BA-E Service,Latvia,DE10 - ATT,377,4003,4,2016,10,2.74
BA-E Service,Spain,6700 - ATT,2787,2719,10,2015,2.66,0
BA-E Service,United States,US50 - ATT,654,2288,11,2016,25,179.07
BA-E Service,France,4500 - ATT,419,889,9,2015,1,22.92
BA-E Service,Germany,4500 - ATT,382,1749,4,2015,26,694.66
BA-E Service,Germany,DE15 - ATT,1546,1361,11,2015,20,5.01
BA-E New Machines,Kazakhstan,DE10 - ATT,377,4212,1,2016,1,47.85
BA-E Service,Argentina,5400 - ATT,122,5606,3,2016,0,2331.81
BA-E Service,China,4500 - ATT,418,1251,8,2015,4,462.64
NULL,Canada,NULL,388,6275,6,2015,13000,10874
BA-E Service,United States,CA50 - ATT,377,2151,1,2016,2,121.19
BA-E Service,Denmark,DK15 - ATT,1536,3420,6,2016,2,1914.46
BA-E Service,Singapore,8100 - ATT,1600,954,4,2016,1,0
BA-E Service,Netherlands,NL10 - ATT,1039,4883,4,2016,0.2,7.96
BA-E Service,Canada,CA10 - ATT,1023,5117,1,2015,1,0
BA-E Service,France,9300 - ATT,2791,537,12,2015,4,2.16
BA-E Service,United States,US10 - ATT,2626,2824,12,2015,2,597.07
BA-E New Machines,Indonesia,8100 - ATT,2663,5992,5,2015,0,655.44
BA-E New Machines,Kazakhstan,DE12 - ATT,173,1432,7,2015,21,192.36
NULL,Canada,NULL,388,6275,1,2016,3000,164850
BA-E Service,United States,US10 - ATT,3072,4895,11,2015,1,35.82
BA-E Service,United States,US10 - ATT,2015,1558,7,2016,2,2.05
NULL,China,NULL,398,6275,3,2016,2000,734.49
BA-E Service,France,FR50 - ATT,2694,3748,5,2015,25,240.5
BA-E Service,New Zealand,NZ10 - ATT,3118,5519,6,2016,600,1401.48
NULL,Germany,NULL,2284,6275,3,2017,0,74537.19
BA-E Service,Australia,4500 - ATT,418,2182,6,2015,1,1272.16
BA-E Service,Argentina,AR10 - ATT,1214,2564,1,2015,1,79.64
BA-E Service,Latvia,6330 - ATT,3028,1169,10,2015,4,26.96
NULL,NULL,NL50 - Roya,2442,3195,6,2015,0,0
BA-E Service,United Kingdom,4500 - ATT,388,1002,5,2016,20,18.55
BA-E Service,Argentina,AR10 - ATT,2849,3787,3,2015,2,207.28
NULL,NULL,NL50 - Roya,2442,3246,4,2015,0,0
BA-E Service,Germany,DE15 - ATT,1563,4823,6,2015,1,143.65
BA-E Service,Netherlands,4500 - ATT,418,2263,2,2016,2,287.27
NULL,Germany,NULL,364,6275,1,2017,31000,11935
BA-E Service,China,4500 - ATT,388,2345,8,2016,2,503.6
BA-E Service,United States,6500 - ATT,2689,1908,4,2015,2,4728.6
BA-E New Machines,Netherlands,NL10 - ATT,2921,4302,12,2015,1,78.31
BA-E New Machines,Greece,DE12 - ATT,3475,4039,11,2015,32,199.8
BA-E Service,Argentina,AR10 - ATT,1453,2540,11,2015,48,18.21
BA-E Service,Argentina,AR10 - ATT,1993,2672,4,2015,1,14.79
BA-E New Machines,Germany,DE15 - ATT,2570,5715,3,2016,0,0
BA-E Service,United States,US20 - ATT,3039,2901,10,2015,1,118.47
BA-E New Machines,Norway,1120 - ATT,1030,6206,3,2016,2000,933064
BA-E Service,Germany,DE10 - ATT,239,4468,4,2015,0,-224
BA-E Service,Germany,DE15 - ATT,1789,3566,3,2016,1,3.16
BA-E Service,France,DE10 - ATT,377,4536,4,2015,3,26.7
BA-E New Machines,Poland,PL10 - ATT,2672,3338,6,2016,4,400.91
BA-E New Machines,United States,US10 - ATT,1386,4065,11,2015,24,107.9
BA-E Service,Argentina,AR10 - ATT,2266,2518,10,2016,1,20.11
BA-E Service,New Zealand,NZ20 - Farm,2809,2669,8,2015,3,393.5
BA-E Service,Hong Kong,4500 - ATT,418,2273,4,2015,1,221.4
BA-E New Machines,United Kingdom,UK01 - ATT,2377,4379,12,2015,40,4415.04
BA-E Service,Germany,4900 - ATT,1074,633,9,2015,20,134.47
BA-E Service,United States,6500 - ATT,1006,581,12,2016,0,20.85
BA-E New Machines,Germany,2010 - ATT,2172,6199,11,2016,1000,59630
BA-E Service,United Arab Emirates,7900 - ATT,229,5331,7,2016,1,963.96
BA-E Service,United Kingdom,UK01 - ATT,2316,3717,8,2015,96,696.53
BA-E Service,Mexico,4500 - ATT,418,1026,8,2016,4,269.6
BA-E Service,Belgium,DE10 - ATT,377,4007,8,2015,20,50.07
BA-E New Machines,United States,US10 - ATT,341,3095,5,2016,60,1728.81
BA-E Service,France,FR50 - ATT,1659,3861,2,2016,1,17.64
BA-E Service,Austria,AT10 - ATT,1701,3739,9,2016,100,151
BA-E Service,Russian Federation,RU01 - LLCÃ,72,3393,11,2016,280,2.72
BA-E Service,Australia,AU10 - ATT,147,4371,11,2015,20,45.74
BA-E Service,Norway,4500 - ATT,393,1755,2,2016,2,0.18
BA-E Service,Turkey,9000 - WS T,2254,5790,12,2015,2,8.1
BA-E New Machines,Switzerland,CH10 - ATT,408,2405,11,2016,1,0
BA-E New Machines,United States,US10 - ATT,341,3053,11,2016,15,374.04
BA-E New Machines,Italy,1510 - ATT,1488,6216,2,2016,5000,1791500
BA-E New Machines,Canada,CA50 - ATT,1556,5640,6,2015,0,0
BA-E Service,Germany,DE10 - ATT,1482,4568,9,2015,2,2.1
BA-E New Machines,Argentina,AR10 - ATT,541,2536,10,2015,0,-1525.49
BA-E Service,United States,6500 - ATT,1954,5620,9,2015,0,0
BA-E Service,Austria,AT10 - ATT,2707,4081,11,2015,1,38.86
BA-E Service,Canada,4500 - ATT,388,5367,10,2016,1,1163.55
BA-E Service,New Zealand,NZ10 - ATT,2414,5505,9,2016,24,5.06
BA-E New Machines,Belgium,DE10 - ATT,377,3520,7,2016,2,58.32
BA-E Service,United States,3010 - ATT,2670,1787,11,2016,2000,40178
BA-E Service,Chile,5600 - ATT,2036,5602,12,2015,0,18.45
BA-E New Machines,Belgium,DE10 - ATT,377,4303,4,2015,1,155.21
BA-E Service,United States,6500 - ATT,2602,1171,6,2015,4,23.43
BA-E Service,Spain,4500 - ATT,418,162,8,2016,1,5.93
BA-E Service,Turkey,4500 - ATT,418,528,11,2015,4,10.44
BA-E Service,United Kingdom,1210 - ATT,1848,6182,7,2016,8000,68000
BA-E Service,South Africa,2900 - ATT,358,5776,10,2015,3,126.9
BA-E Service,France,9300 - ATT,3319,1103,7,2015,2,142.02
BA-E New Machines,Argentina,AR10 - ATT,679,2549,8,2015,3,723.75
BA-E New Machines,France,9400 - ATT,419,2741,9,2015,0,1077.19
BA-E New Machines,France,DE10 - ATT,377,1591,5,2015,19,22.99
NULL,France,4500 - ATT,419,529,12,2016,1,7.29
BA-E New Machines,Indonesia,8100 - ATT,2663,2733,1,2015,3,0
BA-E Service,Poland,PL10 - ATT,338,4023,6,2016,1,19.22
BA-E New Machines,Germany,2010 - ATT,1465,6196,4,2016,3000,45060
BA-E Service,Canada,CA50 - ATT,869,2104,2,2016,1,38.95
BA-E Service,Turkey,4500 - ATT,418,2477,12,2016,8,44.64
BA-E Service,United Kingdom,UK01 - ATT,3327,2634,10,2015,8,573.72
BA-E Service,Brazil,4500 - ATT,375,767,6,2015,9,461.07
BA-E Service,Netherlands,NL10 - ATT,1043,4514,3,2016,1,18.14
BA-E New Machines,France,4500 - ATT,2869,5927,9,2016,0,0
BA-E Service,Lithuania,PL10 - ATT,562,4515,10,2015,5,88.65
NULL,Germany,NULL,410,6275,3,2017,0,149800
BA-E Service,Indonesia,4500 - ATT,418,1177,2,2016,2,134.58
BA-E Service,Canada,CA50 - ATT,2310,2105,7,2016,1,19.33
BA-E Service,Netherlands,7500 - ATT,3111,737,7,2016,0,39.04
BA-E Service,Germany,2010 - ATT,2442,6186,7,2016,1000,7100
BA-E New Machines,Germany,DE15 - ATT,3516,3865,9,2015,2,964.71
BA-E New Machines,United States,US50 - ATT,1352,2073,4,2015,4,798.51
BA-E Service,United Kingdom,4500 - ATT,388,6066,8,2016,1,0
BA-E Service,Greece,4500 - ATT,2261,531,7,2016,6,12.9
NULL,France,NULL,398,6275,10,2015,0,36100
BA-E Service,Canada,CA10 - ATT,1200,4840,5,2016,1,299.13
BA-E Service,Netherlands,7500 - ATT,1383,1643,1,2016,3,76.14
BA-E Service,Spain,6700 - ATT,2388,1076,1,2016,2,0
BA-E Service,United States,US10 - ATT,772,5016,11,2015,2,107.36
BA-E Service,France,FR50 - ATT,604,1475,9,2015,2,15.4
BA-E New Machines,Austria,AT10 - ATT,1688,3703,10,2015,10,0
BA-E Service,Netherlands,NL10 - ATT,1044,6275,9,2015,1,14.46
BA-E New Machines,Poland,PL10 - ATT,1005,4347,2,2016,1,724.58
NULL,NULL,UK01 - ATT,2442,2612,10,2015,0,0
BA-E Service,Denmark,7100 - ATT,325,547,2,2016,1,4.28
BA-E Service,Germany,DE15 - ATT,1802,4363,3,2015,80,121.6
BA-E Service,United Kingdom,6100 - ATT,2291,153,11,2016,0,84.04
BA-E Service,United States,US50 - ATT,435,6101,4,2015,2,196.65
NULL,United States,NULL,1614,6275,12,2015,2000,35915.14
BA-E New Machines,United States,DE10 - ATT,377,5203,4,2016,3,10.05
NULL,NULL,1010 -ATT,2442,6187,5,2016,0,248490
BA-E Service,Netherlands,7500 - ATT,2611,568,3,2015,0,9.48
BA-E New Machines,United States,US10 - ATT,1892,3093,12,2015,6,317.4
BA-E Service,Italy,2900 - ATT,3188,481,6,2016,1,39.12
BA-E Service,Australia,4500 - ATT,418,145,7,2015,3,20.25
BA-E Service,Germany,AT10 - ATT,377,4596,5,2015,16,253.92
BA-E Service,United States,6500 - ATT,757,5599,6,2015,0,1378.92
BA-E Service,Bulgaria,DE10 - ATT,362,3621,7,2015,1,10.31
BA-E Service,United States,US10 - ATT,633,4916,7,2016,1,117.93
BA-E Service,United Kingdom,UK01 - ATT,369,4476,12,2015,1,58.48
BA-E Service,Germany,DE15 - ATT,1106,3862,4,2015,1,22.16
BA-E New Machines,Greece,8800 - ATT,418,5934,5,2015,0,201.07
BA-E Service,France,FR50 - ATT,2213,346,12,2016,1,60.37
BA-E Service,Germany,DE15 - ATT,2305,4628,2,2016,1,44.02
NULL,NULL,UK01 - ATT,2442,2626,2,2015,0,0
NULL,NULL,PL10 - ATT,2442,4607,2,2016,0,0
BA-E Service,Russian Federation,6200 - ATT,451,976,10,2015,1,8.31
BA-E New Machines,Germany,DE15 - ATT,377,5709,2,2015,0,3395
BA-E Service,France,9300 - ATT,3530,707,6,2015,2,4.86
BA-E New Machines,Australia,AU10 - ATT,976,2702,11,2016,1,0
BA-E Service,Germany,4900 - ATT,622,629,9,2016,1,6.44
BA-E Service,Spain,6700 - ATT,927,682,11,2016,6,0
BA-E New Machines,Germany,DE10 - ATT,377,3724,11,2016,27,101.45
BA-E Service,Germany,4900 - ATT,2752,544,9,2016,2,5.6
BA-E New Machines,Germany,DE15 - ATT,1545,3795,4,2015,20,443.16
BA-E Service,United States,6500 - ATT,2681,910,11,2016,0,57.66
BA-E New Machines,Belgium,DE10 - ATT,377,3539,4,2016,41,116.71
BA-E Service,Germany,2010 - ATT,2920,7,11,2016,2000,860
BA-E New Machines,Germany,DE10 - ATT,377,5709,4,2017,5,0
BA-E New Machines,United States,US10 - ATT,1337,2783,3,2015,1,13.16
NULL,United States,NULL,1208,6275,12,2016,7000,212347.31
BA-E Service,United States,US20 - ATT,3480,2847,12,2015,18,438.82
BA-E New Machines,Indonesia,DE12 - ATT,951,1392,7,2016,1,26.36
BA-E Service,China,8800 - ATT,1696,1636,5,2015,2,51.61
BA-E Service,Hong Kong,8500 - ATT,534,1306,1,2015,3,142.18
BA-E Service,Germany,2010 - ATT,1885,6182,3,2016,1000,6600
BA-E Service,United States,US10 - ATT,808,5024,5,2015,4,784.82
NULL,Sweden,NULL,3204,6275,3,2016,0,40134.3
NULL,Netherlands,7500 - ATT,556,1624,12,2016,0,252.72
BA-E Service,Austria,AT10 - ATT,1966,4588,2,2015,48,929.28
BA-E New Machines,China,8800 - ATT,418,6075,4,2017,1,605.66
BA-E New Machines,Australia,NZ30 - ATT,377,5548,4,2015,1,230.95
BA-E Service,Italy,2900 - ATT,1996,5852,8,2015,3,52.74
BA-E New Machines,NULL,NULL,2442,6275,11,2016,1000,2345
BA-E Service,Iceland,1110 - ATT,1873,84,1,2016,1000,22015
BA-E New Machines,Russian Federation,RU01 - LLCÃ,75,4133,9,2016,3,1027.12
BA-E Service,Spain,6700 - ATT,1956,5636,4,2016,0,455
BA-E Service,Germany,4900 - ATT,2752,989,9,2015,10,65
BA-E Service,United States,US45 - San,2749,5661,1,2015,0,356.9
BA-E New Machines,Russian Federation,RU01 - LLCÃ,75,4247,6,2016,4,36.75
BA-E Service,Argentina,5400 - ATT,2837,899,11,2015,1,6.32
BA-E Service,United States,US20 - ATT,1872,2745,9,2015,4,5.41
NULL,Germany,NULL,1647,6275,4,2016,2000,6429
BA-E New Machines,France,FR50 - ATT,1953,4367,7,2015,24,176.93
BA-E Service,Japan,4500 - ATT,418,296,12,2015,2,3.69
BA-E Service,Germany,DE15 - ATT,238,4042,4,2015,4,22.64
BA-E Service,Canada,CA10 - ATT,869,3806,6,2016,50,1306.3
BA-E Service,Germany,4900 - ATT,142,1617,8,2015,2,9.82
BA-E Service,Costa Rica,4500 - ATT,368,281,8,2016,1,3.29
BA-E Service,Cyprus,4500 - ATT,3228,2223,10,2015,2,1172.16
NULL,Germany,NULL,1717,6275,6,2016,4000,10000
BA-E Service,Netherlands,7500 - ATT,1365,845,6,2015,0,363.12
BA-E Service,Singapore,4500 - ATT,418,477,4,2016,2,50.8
BA-E Service,Belgium,BE10 - ATT,1601,1406,6,2016,1,38.74
NULL,Brazil,NULL,376,6275,5,2014,30000,630
BA-E Service,United Kingdom,UK01 - ATT,3380,2633,10,2015,32,1687.73
BA-E New Machines,France,FR50 - ATT,463,3908,3,2015,2,202.3
BA-E Service,Norway,DE10 - ATT,377,3754,2,2015,100,507
BA-E Service,Germany,4900 - ATT,1798,1386,12,2015,1,24.88
BA-E Service,Canada,3010 - ATT,1559,1841,2,2016,4000,10300
BA-E Service,Germany,DE15 - ATT,3184,3514,8,2015,20,149.61
NULL,China,NULL,2523,6275,4,2015,0,26177.92
BA-E Service,Costa Rica,4500 - ATT,368,742,8,2016,1,6.68
BA-E Service,Netherlands,4500 - ATT,418,1756,4,2016,1,0.53
BA-E Service,Spain,ES10 - ATT,859,3931,9,2016,4,243.78
BA-E Service,Russian Federation,RU01 - LLCÃ,65,4486,4,2016,5,30.81
BA-E Service,Germany,4500 - ATT,382,1327,11,2015,2,199.27
BA-E Service,France,1310 - ATT,315,1889,11,2016,1000,36202
NULL,NULL,FR20 - ATT,2442,2406,1,2015,0,0
BA-E Service,Hungary,4500 - ATT,365,1207,12,2015,1,141.82
BA-E Service,Germany,4500 - ATT,2117,1525,3,2016,6,313.87
NULL,NULL,NL50 - Roya,2442,4259,12,2016,0,0
BA-E Service,Spain,6700 - ATT,128,5645,2,2016,0,34.23
BA-E Service,Germany,4500 - ATT,382,2285,10,2016,4,201.94
BA-E Service,Canada,CA10 - ATT,2557,4691,5,2016,12,102.39
BA-E Service,United States,US10 - ATT,1734,4968,3,2016,5,4.52
BA-E New Machines,Belgium,1010 -ATT,189,6268,7,2016,8000,1861750
NULL,Germany,NULL,799,6275,8,2016,32000,1152
BA-E New Machines,Thailand,4500 - ATT,418,6052,4,2016,1,14850
BA-E New Machines,United Kingdom,1210 - ATT,3502,6282,12,2016,2000,118890
BA-E New Machines,New Zealand,NZ10 - ATT,939,5494,7,2015,0,0
BA-E Service,Germany,4500 - ATT,1442,2282,3,2015,0,2011.91
BA-E Service,Germany,DE15 - ATT,2931,5185,5,2016,2,24.16
BA-E Service,Italy,4500 - ATT,388,784,11,2015,18,23.78
NULL,Germany,NULL,1926,6275,10,2014,0,760
BA-E New Machines,Italy,DE12 - ATT,515,4795,5,2015,1,442.43
BA-E Service,Turkey,TR10 - ATT,2212,3479,8,2015,1,217.12
BA-E Service,Argentina,AR10 - ATT,3130,2534,9,2016,1,17.32
BA-E Service,Argentina,AR10 - ATT,3131,2554,10,2016,2,44.97
BA-E Service,United States,6500 - ATT,113,725,12,2015,2,84.36
BA-E Service,Belarus,2900 - ATT,418,5820,5,2015,10,62.61
BA-E Service,Thailand,4500 - ATT,418,135,9,2016,2,37.74
BA-E Service,France,9300 - ATT,936,567,7,2016,2,1.64
BA-E Service,Thailand,8100 - ATT,418,5625,7,2015,0,32.77
BA-E Service,Germany,4900 - ATT,2518,607,7,2015,3,16.8
BA-E Service,Spain,6700 - ATT,1136,1754,11,2015,2,0
BA-E New Machines,Canada,CA10 - ATT,3508,2771,2,2015,3,7.37
BA-E Service,NULL,3010 - ATT,2442,1834,3,2016,0,16064.33
NULL,NULL,NL50 - Roya,2442,3183,10,2015,0,0
BA-E New Machines,United States,US50 - ATT,1821,2082,10,2015,1,532.73
NULL,China,NULL,398,6275,12,2016,37000,10065.17
BA-E Service,Sweden,DK15 - ATT,1665,3446,10,2015,1,480.68
NULL,Switzerland,NULL,1916,6275,6,2014,4000,0
BA-E Service,Germany,2010 - ATT,2121,6180,11,2016,2000,145000
BA-E New Machines,Italy,DE12 - ATT,515,4269,11,2015,1,10416.49
BA-E Service,Australia,NZ30 - ATT,377,5515,7,2015,25,156.74
BA-E Service,Iran,4500 - ATT,389,969,2,2015,13,127.14
BA-E Service,Germany,DE15 - ATT,2570,3648,10,2016,10,158.03
BA-E Service,United States,US10 - ATT,750,4754,5,2015,1,93.07
BA-E Service,Australia,DE10 - ATT,377,392,6,2015,1000,20
BA-E New Machines,Greece,DE10 - ATT,377,91,1,2015,3,37.05
BA-E Service,France,9300 - ATT,3107,865,6,2015,1,50.02
BA-E Service,United States,6500 - ATT,2601,609,2,2015,0,3.14
BA-E Service,Netherlands,7500 - ATT,3174,875,9,2016,0,5
BA-E Service,Colombia,4500 - ATT,359,1663,1,2016,1,736.87
BA-E Service,Germany,AT10 - ATT,377,4584,11,2015,1,24.5
BA-E New Machines,United States,US32 - ATT,377,3130,8,2016,202,808.51
BA-E New Machines,Netherlands,NL10 - ATT,660,4106,4,2016,2,454.56
BA-E New Machines,Costa Rica,DE10 - ATT,377,4161,12,2015,1,23.31
BA-E Service,Argentina,AR10 - ATT,806,2572,1,2015,1,69.67
BA-E Service,United States,6500 - ATT,139,2364,12,2016,2,2286.41
BA-E Service,NULL,BR10 - ATT,2027,2976,8,2015,5,37.29
BA-E New Machines,United States,US50 - ATT,3451,2085,12,2016,1,138.81
BA-E New Machines,New Zealand,NZ10 - ATT,3293,5460,5,2015,16,702.89
NULL,Germany,NULL,364,6275,9,2014,3000,0
BA-E Service,France,9300 - ATT,1191,493,10,2016,2,509.12
NULL,Germany,NULL,364,6275,3,2015,2000,1918
BA-E Service,United States,6500 - ATT,2942,967,2,2015,5,417.1
NULL,Germany,6100 - ATT,626,5624,8,2015,0,96.34
BA-E Service,Germany,4500 - ATT,382,1221,12,2016,1,31.85
BA-E Service,Germany,DE15 - ATT,1584,4597,3,2016,1,133.25
BA-E Service,Poland,PL10 - ATT,163,6275,6,2016,5,48.13
BA-E Service,Panama,4500 - ATT,368,531,1,2015,16,19.99
BA-E Service,Canada,CA10 - ATT,869,4913,11,2015,1,249.5
BA-E Service,United Kingdom,6100 - ATT,2946,2222,4,2015,1,644.68
BA-E Service,Germany,DE15 - ATT,1443,4091,2,2015,80,1213.6
BA-E Service,Netherlands,4500 - ATT,418,1143,4,2016,6,225.39
BA-E Service,Italy,2900 - ATT,1249,193,3,2015,1,10.02
BA-E Service,United States,6500 - ATT,1499,903,8,2015,2,123.51
BA-E Service,Netherlands,4500 - ATT,418,603,11,2015,1,2
BA-E Service,Netherlands,NL10 - ATT,1518,4488,1,2016,1,10.08
BA-E Service,United States,US10 - ATT,2311,4758,10,2016,2,21.53
BA-E Service,United Kingdom,6100 - ATT,3112,386,5,2015,1,20.42
BA-E Service,South Africa,4500 - ATT,358,1658,12,2016,2,22.94
BA-E Service,Argentina,AR10 - ATT,318,2571,2,2015,6,3551.84
BA-E Service,Belgium,BE10 - ATT,2591,3931,6,2015,1,75.95
BA-E Service,Germany,2900 - ATT,391,5806,9,2016,1,0
BA-E Service,Germany,DE10 - ATT,377,3667,7,2015,26,388.63
BA-E Service,United States,US10 - ATT,750,4756,6,2016,4,139.39
BA-E Service,United States,US20 - ATT,1034,5595,6,2016,0,2739.14
BA-E Service,Angola,4900 - ATT,2836,950,3,2016,1,15.18
BA-E Service,Spain,4500 - ATT,418,1911,11,2016,1,208.36
BA-E Service,France,2900 - ATT,399,5766,2,2016,1,257.39
BA-E Service,France,4500 - ATT,419,1101,10,2016,3,20.91
BA-E Service,Italy,2900 - ATT,2899,5571,12,2016,0,0
BA-E Service,France,DE10 - ATT,906,4562,4,2016,6,12.18
NULL,NULL,RU01 - LLCÃ,2442,4623,12,2016,0,0
NULL,NULL,FR20 - ATT,2442,6275,8,2016,0,0
BA-E New Machines,China,4500 - ATT,418,6020,3,2016,0,4250.95
BA-E Service,Germany,4500 - ATT,382,1167,2,2016,1,146.53
BA-E Service,France,1310 - ATT,1510,105,2,2016,2000,686
BA-E Service,Poland,PL10 - ATT,3390,701,11,2016,10,14.3
NULL,NULL,NL50 - Roya,2442,6275,1,2015,0,0
BA-E Service,United Kingdom,UK01 - ATT,1748,3893,6,2015,7,39.8
BA-E Service,United States,US10 - ATT,2142,4084,1,2015,0,0
BA-E Service,Austria,AT10 - ATT,2707,3946,6,2015,2,17.7
BA-E Service,Germany,2010 - ATT,1291,117,1,2016,1000,121061
BA-E New Machines,Austria,DE10 - ATT,362,3539,2,2015,3,8.16
BA-E New Machines,New Zealand,NZ30 - ATT,2249,5450,2,2015,1,59.75
BA-E Service,United States,4500 - ATT,388,471,2,2015,3,16.83
BA-E New Machines,Germany,DE15 - ATT,1802,4221,6,2015,1,944.58
BA-E Service,Argentina,AR10 - ATT,3170,2675,10,2015,2,30.15
BA-E New Machines,New Zealand,NZ10 - ATT,2169,5420,7,2016,1,23.27
BA-E Service,United States,US10 - ATT,378,4851,11,2016,2,17.54
BA-E Service,Australia,AU10 - ATT,1721,2689,11,2016,1,1018.37
BA-E Service,China,8800 - ATT,789,512,12,2015,1,0
